14:13:03:741-[Safety Thread]: Start.
14:13:03:742-[SeqThread]: Start.
14:20:02:804-[SeqLoad.Auto]: 4
14:20:02:815-[SeqLoad.Auto]: 0
14:20:02:826-[SeqLoad.Auto]: 1
14:20:02:836-[SeqLoad.Auto]: 2
14:20:02:847-[SeqLoad.Auto]: 3
14:20:02:858-[SeqLoad.Auto]: 4
14:20:02:869-[SeqLoad.Auto]: 0
14:20:02:880-[SeqLoad.Auto]: 1
14:20:02:891-[SeqLoad.Auto]: 2
14:20:02:902-[SeqLoad.Auto]: 3
14:20:02:913-[SeqLoad.Auto]: 4
14:20:02:924-[SeqLoad.Auto]: 0
14:20:02:935-[SeqLoad.Auto]: 1
14:20:02:946-[SeqLoad.Auto]: 2
14:20:02:957-[SeqLoad.Auto]: 3
14:20:02:968-[SeqLoad.Auto]: 4
14:20:02:979-[SeqLoad.Auto]: 0
14:20:02:990-[SeqLoad.Auto]: 1
14:20:03:001-[SeqLoad.Auto]: 2
14:20:03:012-[SeqLoad.Auto]: 3
14:20:03:023-[SeqLoad.Auto]: 4
14:20:03:034-[SeqLoad.Auto]: 0
14:20:03:045-[SeqLoad.Auto]: 1
14:20:03:056-[SeqLoad.Auto]: 2
14:20:03:067-[SeqLoad.Auto]: 3
14:20:03:078-[SeqLoad.Auto]: 4
14:20:03:089-[SeqLoad.Auto]: 0
14:20:03:100-[SeqLoad.Auto]: 1
14:20:03:111-[SeqLoad.Auto]: 2
14:20:03:122-[SeqLoad.Auto]: 3
14:20:03:133-[SeqLoad.Auto]: 4
14:20:03:144-[SeqLoad.Auto]: 0
14:20:03:154-[SeqLoad.Auto]: 1
14:20:03:165-[SeqLoad.Auto]: 2
14:20:03:176-[SeqLoad.Auto]: 3
14:20:03:187-[SeqLoad.Auto]: 4
14:20:03:198-[SeqLoad.Auto]: 0
14:20:03:209-[SeqLoad.Auto]: 1
14:20:03:220-[SeqLoad.Auto]: 2
14:20:03:231-[SeqLoad.Auto]: 3
14:20:03:242-[SeqLoad.Auto]: 4
14:20:03:253-[SeqLoad.Auto]: 0
14:20:03:264-[SeqLoad.Auto]: 1
14:20:03:275-[SeqLoad.Auto]: 2
14:20:03:286-[SeqLoad.Auto]: 3
14:20:03:297-[SeqLoad.Auto]: 4
14:20:03:308-[SeqLoad.Auto]: 0
14:20:03:319-[SeqLoad.Auto]: 1
14:20:03:330-[SeqLoad.Auto]: 2
14:20:03:341-[SeqLoad.Auto]: 3
14:20:03:352-[SeqLoad.Auto]: 4
14:20:03:363-[SeqLoad.Auto]: 0
14:20:03:374-[SeqLoad.Auto]: 1
14:20:03:385-[SeqLoad.Auto]: 2
14:20:03:396-[SeqLoad.Auto]: 3
14:20:03:407-[SeqLoad.Auto]: 4
14:20:03:418-[SeqLoad.Auto]: 0
14:20:03:429-[SeqLoad.Auto]: 1
14:20:03:439-[SeqLoad.Auto]: 2
14:20:03:451-[SeqLoad.Auto]: 3
14:20:03:461-[SeqLoad.Auto]: 4
14:20:03:472-[SeqLoad.Auto]: 0
14:20:03:483-[SeqLoad.Auto]: 1
14:20:03:494-[SeqLoad.Auto]: 2
14:20:03:505-[SeqLoad.Auto]: 3
14:20:03:515-[SeqLoad.Auto]: 4
14:20:03:526-[SeqLoad.Auto]: 0
14:20:03:537-[SeqLoad.Auto]: 1
14:20:03:548-[SeqLoad.Auto]: 2
14:20:03:558-[SeqLoad.Auto]: 3
14:20:03:569-[SeqLoad.Auto]: 4
14:20:03:580-[SeqLoad.Auto]: 0
14:20:03:591-[SeqLoad.Auto]: 1
14:20:03:602-[SeqLoad.Auto]: 2
14:20:03:613-[SeqLoad.Auto]: 3
14:20:03:624-[SeqLoad.Auto]: 4
14:20:03:635-[SeqLoad.Auto]: 0
14:20:03:646-[SeqLoad.Auto]: 1
14:20:03:657-[SeqLoad.Auto]: 2
14:20:03:668-[SeqLoad.Auto]: 3
14:20:03:679-[SeqLoad.Auto]: 4
14:20:03:690-[SeqLoad.Auto]: 0
14:20:03:701-[SeqLoad.Auto]: 1
14:20:03:712-[SeqLoad.Auto]: 2
14:20:03:723-[SeqLoad.Auto]: 3
14:20:03:734-[SeqLoad.Auto]: 4
14:20:03:745-[SeqLoad.Auto]: 0
14:20:03:756-[SeqLoad.Auto]: 1
14:20:03:767-[SeqLoad.Auto]: 2
14:20:03:778-[SeqLoad.Auto]: 3
14:20:03:789-[SeqLoad.Auto]: 4
14:20:03:800-[SeqLoad.Auto]: 0
14:20:03:810-[SeqLoad.Auto]: 1
14:20:03:821-[SeqLoad.Auto]: 2
14:20:03:832-[SeqLoad.Auto]: 3
14:20:03:844-[SeqLoad.Auto]: 4
14:20:03:855-[SeqLoad.Auto]: 0
14:20:03:868-[SeqLoad.Auto]: 1
14:20:03:878-[Safety Thread]: Stop.
14:20:03:878-[SeqThread]: Stop.
